transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,timestamp,is_fraud,year,month,day,hour,day_of_week,channel_ATM,channel_Mobile,channel_POS,channel_Web
TXN_202323,CUST_733,1,1133,12063,2025-06-08 07:31:48,0,2025,6,8,7,6,False,True,False,False
TXN_201724,CUST_494,1,1398,12943,2025-04-08 13:46:28,0,2025,4,8,13,1,False,True,False,False
TXN_201625,CUST_793,1,185,7146,2025-09-08 04:05:20,0,2025,9,8,4,0,False,False,False,True
TXN_200624,CUST_515,1,2746,8673,2025-01-08 08:46:29,0,2025,1,8,8,2,False,False,False,True
TXN_201002,CUST_243,1,2712,279431,2025-12-08 07:06:20,1,2025,12,8,7,0,False,False,False,True
TXN_204426,CUST_518,0,2852,18651,2025-12-08 02:10:04,0,2025,12,8,2,0,False,False,True,False
TXN_201499,CUST_120,1,2655,18992,2025-12-08 03:42:48,0,2025,12,8,3,0,False,False,False,True
TXN_200288,CUST_319,0,2477,177836,2025-02-08 10:01:35,1,2025,2,8,10,5,False,True,False,False
TXN_201317,CUST_717,1,2600,15267,2025-06-08 01:56:46,0,2025,6,8,1,6,False,True,False,False
TXN_200713,CUST_458,1,2734,32029,2025-10-08 02:34:02,0,2025,10,8,2,2,True,False,False,False
TXN_201156,CUST_115,1,737,7644,2025-05-08 21:00:26,0,2025,5,8,21,3,False,False,False,True
TXN_204798,CUST_226,1,1455,20576,2025-07-08 21:17:45,0,2025,7,8,21,1,True,False,False,False
TXN_203783,CUST_301,1,1591,7530,2025-11-08 16:53:59,0,2025,11,8,16,5,False,False,False,True
TXN_201260,CUST_569,1,2560,8028,2025-07-08 06:10:18,0,2025,7,8,6,1,False,False,False,True
TXN_202884,CUST_246,1,711,20501,2025-06-08 05:19:27,0,2025,6,8,5,6,False,True,False,False
TXN_203703,CUST_109,1,2654,34785,2025-10-08 04:04:38,0,2025,10,8,4,2,False,True,False,False
TXN_202022,CUST_314,1,2594,12383,2025-03-08 12:55:06,0,2025,3,8,12,5,False,True,False,False
TXN_203307,CUST_293,0,1384,113004,2025-07-08 00:11:06,0,2025,7,8,0,1,False,True,False,False
TXN_200426,CUST_680,1,513,3320,2025-07-08 05:25:55,0,2025,7,8,5,1,False,False,False,True
TXN_201006,CUST_506,1,2562,3708,2025-11-08 19:17:07,0,2025,11,8,19,5,True,False,False,False
TXN_204979,CUST_119,1,2206,280901,2025-03-08 04:45:27,1,2025,3,8,4,5,False,True,False,False
TXN_202240,CUST_297,1,2899,20345,2025-03-08 15:25:47,0,2025,3,8,15,5,False,True,False,False
TXN_200283,CUST_522,0,1815,8660,2025-05-08 20:41:44,0,2025,5,8,20,3,False,False,False,True
TXN_201944,CUST_357,1,2835,8480,2025-12-08 16:24:31,0,2025,12,8,16,0,False,False,True,False
TXN_203185,CUST_340,1,2202,10305,2025-03-08 08:58:52,0,2025,3,8,8,5,True,False,False,False
TXN_201534,CUST_222,1,1824,14311,2025-02-08 06:16:39,0,2025,2,8,6,5,False,False,False,True
TXN_202720,CUST_785,1,2626,80765,2025-02-08 10:54:22,0,2025,2,8,10,5,False,False,True,False
TXN_201567,CUST_587,1,75,243649,2025-09-08 05:57:52,0,2025,9,8,5,0,False,False,False,True
TXN_201453,CUST_604,0,1485,4486,2025-04-08 19:18:36,1,2025,4,8,19,1,False,True,False,False
TXN_204078,CUST_713,1,2972,61358,2025-04-08 07:54:49,0,2025,4,8,7,1,False,True,False,False
TXN_203381,CUST_440,1,585,11903,2025-10-08 11:04:16,0,2025,10,8,11,2,False,False,False,True
TXN_204559,CUST_208,1,700,57195,2025-07-08 16:17:01,1,2025,7,8,16,1,False,True,False,False
TXN_202904,CUST_489,1,1328,15182,2025-01-08 08:01:21,0,2025,1,8,8,2,True,False,False,False
TXN_203186,CUST_611,0,2908,67618,2025-05-08 13:11:37,0,2025,5,8,13,3,False,True,False,False
TXN_203492,CUST_235,1,313,94811,2025-04-08 11:09:21,0,2025,4,8,11,1,False,False,True,False
TXN_204581,CUST_268,1,1906,3584,2025-07-08 17:45:04,0,2025,7,8,17,1,False,True,False,False
TXN_200177,CUST_125,1,2840,5391,2025-02-08 09:39:37,0,2025,2,8,9,5,True,False,False,False
TXN_203808,CUST_195,1,1574,6639,2025-08-08 01:25:52,0,2025,8,8,1,4,False,True,False,False
TXN_200230,CUST_601,1,342,3125,2025-11-08 09:00:48,0,2025,11,8,9,5,False,True,False,False
TXN_200789,CUST_240,0,783,201925,2025-03-08 19:14:52,1,2025,3,8,19,5,True,False,False,False
TXN_200879,CUST_539,0,1256,10345,2025-08-08 05:50:54,1,2025,8,8,5,4,False,False,True,False
TXN_202503,CUST_199,1,400,8126,2025-10-08 19:49:56,0,2025,10,8,19,2,False,False,False,True
TXN_203886,CUST_579,1,878,26313,2025-01-08 05:49:56,0,2025,1,8,5,2,True,False,False,False
TXN_204837,CUST_793,1,2619,6493,2025-11-08 14:20:23,0,2025,11,8,14,5,False,False,False,True
TXN_204780,CUST_422,1,1149,10642,2025-02-08 15:27:18,0,2025,2,8,15,5,False,False,True,False
TXN_202748,CUST_135,0,396,23060,2025-04-08 17:23:42,0,2025,4,8,17,1,False,False,True,False
TXN_200223,CUST_257,1,558,6532,2025-12-08 03:36:57,0,2025,12,8,3,0,False,False,False,True
TXN_204932,CUST_134,1,587,10448,2025-02-08 13:55:36,0,2025,2,8,13,5,False,True,False,False
TXN_204262,CUST_409,0,48,7513,2025-06-08 07:46:10,0,2025,6,8,7,6,False,True,False,False
TXN_203500,CUST_547,1,223,10678,2025-06-08 10:23:44,0,2025,6,8,10,6,False,False,False,True
TXN_202339,CUST_254,1,2528,40253,2025-04-08 04:13:49,0,2025,4,8,4,1,False,False,False,True
TXN_204369,CUST_742,1,2890,281641,2025-11-08 15:44:48,0,2025,11,8,15,5,False,False,True,False
TXN_200276,CUST_262,1,2789,233171,2025-10-08 05:12:44,0,2025,10,8,5,2,False,True,False,False
TXN_203138,CUST_768,1,2524,187853,2025-12-08 16:38:48,0,2025,12,8,16,0,False,True,False,False
TXN_201886,CUST_184,1,2105,3126,2025-07-08 20:35:47,0,2025,7,8,20,1,False,True,False,False
TXN_204728,CUST_585,1,678,6274,2025-09-08 23:52:56,0,2025,9,8,23,0,False,False,False,True
TXN_201537,CUST_786,0,640,8009,2025-01-08 19:52:38,0,2025,1,8,19,2,False,True,False,False
TXN_203945,CUST_614,1,1327,7444,2025-08-08 19:32:21,0,2025,8,8,19,4,False,True,False,False
TXN_204613,CUST_486,1,1039,12954,2025-06-08 07:20:05,0,2025,6,8,7,6,False,True,False,False
TXN_200945,CUST_291,1,2911,16697,2025-04-08 22:20:35,0,2025,4,8,22,1,True,False,False,False
TXN_201204,CUST_490,1,1142,4299,2025-06-08 23:19:07,0,2025,6,8,23,6,False,False,False,True
TXN_201379,CUST_276,0,715,7204,2025-08-08 18:51:01,0,2025,8,8,18,4,False,True,False,False
TXN_203720,CUST_200,0,2389,7555,2025-12-08 17:12:44,0,2025,12,8,17,0,False,False,False,True
TXN_203432,CUST_150,1,47,16088,2025-09-08 15:33:28,0,2025,9,8,15,0,False,True,False,False
TXN_200046,CUST_365,1,459,162442,2025-09-08 06:00:46,1,2025,9,8,6,0,False,True,False,False
TXN_200077,CUST_162,1,505,7286,2025-09-08 23:27:39,0,2025,9,8,23,0,False,True,False,False
TXN_201991,CUST_332,1,2314,5642,2025-03-08 19:00:42,0,2025,3,8,19,5,False,False,True,False
TXN_203819,CUST_321,1,1104,39703,2025-09-08 04:25:44,0,2025,9,8,4,0,False,True,False,False
TXN_202155,CUST_604,0,2974,5776,2025-04-08 04:33:02,0,2025,4,8,4,1,False,True,False,False
TXN_204474,CUST_172,1,1246,2937,2025-01-08 07:16:59,0,2025,1,8,7,2,False,False,False,True
TXN_201460,CUST_729,1,458,3304,2025-01-08 18:22:29,0,2025,1,8,18,2,False,False,False,True
TXN_202191,CUST_593,1,2641,104463,2025-02-08 23:12:04,0,2025,2,8,23,5,True,False,False,False
TXN_203900,CUST_229,0,2986,12564,2025-10-08 23:39:40,1,2025,10,8,23,2,False,False,False,True
TXN_202708,CUST_686,1,2780,131602,2025-05-08 21:25:39,0,2025,5,8,21,3,False,True,False,False
TXN_203399,CUST_354,1,2203,25362,2025-02-08 01:51:17,0,2025,2,8,1,5,False,False,False,True
TXN_200924,CUST_314,1,2728,8274,2025-06-08 03:44:22,0,2025,6,8,3,6,False,False,False,True
TXN_201475,CUST_332,1,677,10828,2025-01-08 13:24:52,0,2025,1,8,13,2,False,False,False,True
TXN_204288,CUST_125,1,683,4067,2025-02-08 14:54:39,0,2025,2,8,14,5,False,False,False,True
TXN_204342,CUST_336,1,2797,9281,2025-02-08 09:05:56,0,2025,2,8,9,5,False,False,False,True
TXN_200302,CUST_686,0,159,7439,2025-05-08 14:57:32,1,2025,5,8,14,3,False,False,False,True
TXN_202156,CUST_548,1,904,14314,2025-01-08 19:45:48,0,2025,1,8,19,2,False,False,False,True
TXN_204179,CUST_744,1,786,3994,2025-12-08 18:17:42,0,2025,12,8,18,0,False,True,False,False
TXN_203085,CUST_273,0,578,10437,2025-01-08 18:52:14,0,2025,1,8,18,2,False,True,False,False
TXN_204999,CUST_641,0,2769,4028,2025-06-08 09:18:59,0,2025,6,8,9,6,False,True,False,False
TXN_204438,CUST_240,1,1112,5861,2025-11-08 07:43:51,0,2025,11,8,7,5,False,False,False,True
TXN_200147,CUST_146,0,2038,13905,2025-01-08 05:31:29,0,2025,1,8,5,2,False,True,False,False
TXN_202058,CUST_628,1,738,270073,2025-10-08 05:00:46,0,2025,10,8,5,2,False,True,False,False
TXN_203475,CUST_643,1,1926,260927,2025-04-08 04:20:22,0,2025,4,8,4,1,False,False,True,False
TXN_201739,CUST_227,1,1595,12845,2025-10-08 02:53:37,0,2025,10,8,2,2,False,False,False,True
TXN_202377,CUST_529,1,935,154822,2025-05-08 12:01:06,1,2025,5,8,12,3,False,True,False,False
TXN_202261,CUST_320,1,26,13957,2025-08-08 04:04:43,0,2025,8,8,4,4,False,False,True,False
TXN_202385,CUST_731,0,1811,16975,2025-10-08 14:13:07,0,2025,10,8,14,2,False,True,False,False
TXN_204065,CUST_703,1,2663,15406,2025-12-08 15:17:16,0,2025,12,8,15,0,False,False,False,True
TXN_203614,CUST_249,1,2404,5868,2025-12-08 12:25:47,0,2025,12,8,12,0,False,False,False,True
TXN_203476,CUST_728,1,1412,6405,2025-02-08 15:14:45,0,2025,2,8,15,5,True,False,False,False
TXN_203601,CUST_515,1,2653,6865,2025-06-08 20:32:07,0,2025,6,8,20,6,False,False,False,True
TXN_202789,CUST_617,1,2076,9514,2025-03-08 10:52:25,0,2025,3,8,10,5,False,True,False,False
TXN_200525,CUST_379,1,2470,11284,2025-03-08 14:32:14,0,2025,3,8,14,5,False,False,False,True
TXN_204882,CUST_683,1,2655,6621,2025-02-08 11:01:04,0,2025,2,8,11,5,False,True,False,False
TXN_200755,CUST_149,1,1592,266570,2025-07-08 13:45:50,0,2025,7,8,13,1,False,False,False,True
TXN_203540,CUST_341,1,2840,272810,2025-05-08 21:35:23,0,2025,5,8,21,3,False,True,False,False
TXN_203282,CUST_682,1,1354,131643,2025-07-08 21:44:11,1,2025,7,8,21,1,False,False,False,True
TXN_201569,CUST_250,1,1012,5789,2025-06-08 04:54:29,0,2025,6,8,4,6,False,True,False,False
TXN_203428,CUST_121,1,1075,242565,2025-02-08 05:59:25,0,2025,2,8,5,5,False,False,True,False
TXN_204893,CUST_713,1,2304,3142,2025-11-08 11:44:53,0,2025,11,8,11,5,False,True,False,False
TXN_200325,CUST_123,1,2138,3567,2025-03-08 01:30:24,0,2025,3,8,1,5,False,True,False,False
TXN_204806,CUST_261,1,1995,187069,2025-07-08 01:54:45,0,2025,7,8,1,1,False,False,False,True
TXN_203820,CUST_399,1,690,7542,2025-03-08 10:28:05,0,2025,3,8,10,5,False,False,False,True
TXN_201614,CUST_705,1,233,12147,2025-09-08 01:43:59,0,2025,9,8,1,0,False,True,False,False
TXN_200935,CUST_306,1,594,7336,2025-06-08 14:44:19,0,2025,6,8,14,6,False,False,True,False
TXN_200820,CUST_326,1,2791,6527,2025-07-08 08:22:13,0,2025,7,8,8,1,False,False,False,True
TXN_204567,CUST_127,0,2212,3863,2025-10-08 03:51:01,0,2025,10,8,3,2,True,False,False,False
TXN_202126,CUST_486,1,1124,5137,2025-11-08 12:07:39,1,2025,11,8,12,5,False,False,False,True
TXN_204616,CUST_475,1,464,8104,2025-04-08 08:45:38,0,2025,4,8,8,1,False,False,False,True
TXN_203091,CUST_525,1,705,112308,2025-05-08 21:37:16,0,2025,5,8,21,3,False,True,False,False
TXN_202135,CUST_785,1,1005,1335,2025-05-08 20:55:17,0,2025,5,8,20,3,False,False,False,True
TXN_201784,CUST_690,1,727,172649,2025-05-08 06:56:37,0,2025,5,8,6,3,False,False,False,True
TXN_201294,CUST_416,1,1249,8722,2025-08-08 03:36:18,0,2025,8,8,3,4,False,False,False,True
TXN_203295,CUST_594,0,188,4599,2025-11-08 08:10:35,0,2025,11,8,8,5,False,False,True,False
TXN_203258,CUST_303,1,32,11038,2025-01-08 19:29:11,1,2025,1,8,19,2,True,False,False,False
TXN_200740,CUST_321,1,2278,5739,2025-03-08 14:09:21,0,2025,3,8,14,5,False,False,False,True
TXN_202027,CUST_294,1,1346,4332,2025-01-08 02:14:13,0,2025,1,8,2,2,False,False,False,True
TXN_200161,CUST_165,1,1858,10606,2025-05-08 21:14:49,0,2025,5,8,21,3,False,False,False,True
TXN_203767,CUST_285,1,1877,12459,2025-05-08 21:56:28,0,2025,5,8,21,3,False,False,False,True
TXN_204799,CUST_719,1,1155,10900,2025-09-08 10:57:34,0,2025,9,8,10,0,True,False,False,False
TXN_201611,CUST_116,1,1459,8217,2025-11-08 19:08:58,0,2025,11,8,19,5,False,False,False,True
TXN_204984,CUST_267,1,2394,4497,2025-11-08 21:20:53,0,2025,11,8,21,5,False,False,False,True
TXN_202626,CUST_149,1,1070,8052,2025-09-08 20:09:01,1,2025,9,8,20,0,False,True,False,False
TXN_202842,CUST_623,1,530,8738,2025-09-08 23:29:43,0,2025,9,8,23,0,False,False,True,False
TXN_204261,CUST_688,1,2640,5956,2025-07-08 14:48:05,0,2025,7,8,14,1,False,False,False,True
TXN_204308,CUST_714,1,1061,7365,2025-06-08 23:58:29,0,2025,6,8,23,6,False,False,False,True
TXN_202289,CUST_103,0,458,1894,2025-04-08 23:19:43,0,2025,4,8,23,1,False,True,False,False
TXN_204016,CUST_337,0,1743,20210,2025-08-08 04:52:06,1,2025,8,8,4,4,False,True,False,False
TXN_201525,CUST_233,1,2239,46498,2025-12-08 07:02:33,0,2025,12,8,7,0,False,True,False,False
TXN_204995,CUST_524,1,63,5308,2025-01-08 23:36:52,0,2025,1,8,23,2,True,False,False,False
TXN_202587,CUST_619,1,602,21912,2025-04-08 23:39:08,0,2025,4,8,23,1,True,False,False,False
TXN_204914,CUST_303,1,1600,10713,2025-06-08 01:08:32,0,2025,6,8,1,6,False,True,False,False
TXN_200573,CUST_429,1,1525,16564,2025-02-08 11:33:46,0,2025,2,8,11,5,False,False,False,True
TXN_200712,CUST_516,1,2804,8124,2025-09-08 17:32:49,0,2025,9,8,17,0,False,False,False,True
TXN_202554,CUST_332,1,2589,10206,2025-01-08 20:49:14,0,2025,1,8,20,2,False,False,False,True
TXN_201068,CUST_474,1,2159,8301,2025-03-08 19:12:43,0,2025,3,8,19,5,False,True,False,False
TXN_203749,CUST_462,1,556,12915,2025-08-08 03:32:33,0,2025,8,8,3,4,False,False,True,False
TXN_203435,CUST_658,1,1006,2467,2025-03-08 20:45:34,0,2025,3,8,20,5,False,False,False,True
TXN_203738,CUST_363,1,1216,8370,2025-07-08 22:52:22,0,2025,7,8,22,1,False,True,False,False
TXN_203087,CUST_634,1,2742,6756,2025-03-08 19:21:16,0,2025,3,8,19,5,False,True,False,False
TXN_201313,CUST_341,1,1557,12348,2025-03-08 05:34:25,0,2025,3,8,5,5,False,False,False,True
TXN_200353,CUST_596,1,2124,130282,2025-05-08 15:51:52,0,2025,5,8,15,3,False,False,True,False
TXN_201298,CUST_244,1,1094,8202,2025-03-08 04:39:05,0,2025,3,8,4,5,False,True,False,False
TXN_204734,CUST_676,1,519,20564,2025-10-08 09:45:52,0,2025,10,8,9,2,False,False,False,True
TXN_202863,CUST_284,1,539,290870,2025-11-08 21:51:16,0,2025,11,8,21,5,False,True,False,False
TXN_203094,CUST_430,0,1408,8663,2025-12-08 22:26:14,1,2025,12,8,22,0,False,True,False,False
TXN_203256,CUST_240,1,1420,19645,2025-03-08 08:50:05,0,2025,3,8,8,5,False,False,False,True
TXN_201293,CUST_408,1,2358,2462,2025-09-08 18:22:20,0,2025,9,8,18,0,False,False,True,False
TXN_200641,CUST_280,1,1006,9122,2025-12-08 05:22:08,0,2025,12,8,5,0,False,True,False,False
TXN_202543,CUST_783,1,980,12254,2025-05-08 21:44:51,0,2025,5,8,21,3,False,True,False,False
TXN_203260,CUST_157,1,2076,14895,2025-02-08 22:41:56,0,2025,2,8,22,5,True,False,False,False
TXN_201999,CUST_578,1,600,3741,2025-02-08 17:41:05,0,2025,2,8,17,5,False,True,False,False
TXN_200849,CUST_104,1,2694,5175,2025-07-08 08:29:26,0,2025,7,8,8,1,False,True,False,False
TXN_204093,CUST_353,0,1140,5226,2025-10-08 05:03:55,0,2025,10,8,5,2,False,True,False,False
TXN_202471,CUST_182,1,1395,14851,2025-07-08 15:38:54,0,2025,7,8,15,1,False,True,False,False
TXN_200608,CUST_534,1,157,9896,2025-11-08 18:02:45,0,2025,11,8,18,5,False,False,False,True
TXN_200293,CUST_257,0,2908,6948,2025-01-08 19:56:40,1,2025,1,8,19,2,False,True,False,False
TXN_202217,CUST_605,1,1448,8300,2025-11-08 23:31:21,0,2025,11,8,23,5,False,True,False,False
TXN_201135,CUST_660,1,221,12559,2025-04-08 21:06:56,0,2025,4,8,21,1,False,True,False,False
TXN_201971,CUST_184,1,131,8322,2025-03-08 08:51:49,0,2025,3,8,8,5,False,True,False,False
TXN_202571,CUST_155,1,53,55721,2025-11-08 18:26:44,0,2025,11,8,18,5,False,False,False,True
TXN_200728,CUST_589,1,573,2825,2025-12-08 19:14:02,0,2025,12,8,19,0,True,False,False,False
TXN_203623,CUST_204,1,1158,6959,2025-05-08 07:36:42,0,2025,5,8,7,3,False,False,False,True
TXN_203045,CUST_216,1,204,11434,2025-10-08 17:57:23,0,2025,10,8,17,2,False,True,False,False
TXN_202877,CUST_342,1,646,10611,2025-12-08 08:38:02,0,2025,12,8,8,0,False,False,False,True
TXN_202963,CUST_557,1,2704,5066,2025-08-08 21:13:14,0,2025,8,8,21,4,False,True,False,False
TXN_204675,CUST_133,1,442,237500,2025-04-08 17:22:12,0,2025,4,8,17,1,False,False,True,False
TXN_200510,CUST_368,1,2528,142214,2025-05-08 01:58:31,0,2025,5,8,1,3,False,True,False,False
TXN_203043,CUST_392,0,2733,41764,2025-04-08 09:34:31,0,2025,4,8,9,1,True,False,False,False
TXN_200320,CUST_791,1,1481,7384,2025-03-08 15:50:05,0,2025,3,8,15,5,False,False,True,False
TXN_202487,CUST_765,1,871,2751,2025-09-08 07:43:38,0,2025,9,8,7,0,False,False,False,True
TXN_203612,CUST_668,1,381,12782,2025-03-08 19:16:43,0,2025,3,8,19,5,False,False,False,True
TXN_204987,CUST_498,1,1720,16240,2025-12-08 11:50:35,1,2025,12,8,11,0,False,False,False,True
TXN_204028,CUST_626,1,399,14859,2025-03-08 23:09:28,0,2025,3,8,23,5,False,True,False,False
TXN_204310,CUST_622,1,2114,4956,2025-06-08 05:35:17,0,2025,6,8,5,6,False,False,False,True
TXN_203848,CUST_572,1,1483,124796,2025-11-08 14:25:05,1,2025,11,8,14,5,True,False,False,False
TXN_203511,CUST_683,1,1359,2695,2025-08-08 01:51:51,0,2025,8,8,1,4,False,True,False,False
TXN_200328,CUST_135,1,2609,191216,2025-08-08 22:36:01,0,2025,8,8,22,4,False,False,False,True
TXN_202310,CUST_343,1,1821,6233,2025-06-08 13:42:22,0,2025,6,8,13,6,False,True,False,False
TXN_204063,CUST_401,1,2576,10129,2025-09-08 02:03:25,0,2025,9,8,2,0,False,False,True,False
TXN_200625,CUST_704,1,33,4697,2025-07-08 21:04:03,1,2025,7,8,21,1,False,False,True,False
TXN_202477,CUST_645,1,1943,2411,2025-12-08 17:05:54,0,2025,12,8,17,0,False,True,False,False
TXN_202983,CUST_791,1,1951,8379,2025-12-08 12:00:36,0,2025,12,8,12,0,False,False,True,False
TXN_203523,CUST_227,1,1944,12361,2025-09-08 02:52:48,0,2025,9,8,2,0,False,False,False,True
TXN_202832,CUST_145,0,1695,171617,2025-09-08 07:22:38,1,2025,9,8,7,0,False,False,True,False
TXN_200436,CUST_216,1,2583,4743,2025-08-08 00:19:19,0,2025,8,8,0,4,False,False,False,True
TXN_203392,CUST_244,1,54,62183,2025-01-08 09:35:57,0,2025,1,8,9,2,False,False,True,False
TXN_203441,CUST_433,1,605,29736,2025-01-08 13:43:46,0,2025,1,8,13,2,False,False,False,True
TXN_200785,CUST_194,1,530,6342,2025-09-08 15:05:37,0,2025,9,8,15,0,False,False,False,True
TXN_204331,CUST_201,1,111,2973,2025-04-08 17:53:21,0,2025,4,8,17,1,False,True,False,False
TXN_201523,CUST_167,1,190,12140,2025-07-08 16:03:45,0,2025,7,8,16,1,False,True,False,False
TXN_204889,CUST_683,1,2962,6891,2025-05-08 11:54:29,0,2025,5,8,11,3,False,True,False,False
TXN_200857,CUST_468,1,2471,40338,2025-01-08 22:02:00,0,2025,1,8,22,2,False,True,False,False
TXN_201935,CUST_631,1,1575,5475,2025-05-08 11:00:04,0,2025,5,8,11,3,False,False,False,True
TXN_201110,CUST_382,1,2940,5248,2025-02-08 07:19:32,0,2025,2,8,7,5,False,False,False,True
TXN_204203,CUST_414,1,77,7546,2025-12-08 09:12:01,0,2025,12,8,9,0,False,False,False,True
TXN_203011,CUST_536,1,2238,62992,2025-04-08 07:13:00,0,2025,4,8,7,1,False,False,False,True
TXN_204110,CUST_792,1,2764,16263,2025-09-08 07:03:26,0,2025,9,8,7,0,False,False,False,True
TXN_203604,CUST_724,1,1848,10966,2025-09-08 05:35:26,0,2025,9,8,5,0,False,False,True,False
TXN_204289,CUST_310,1,2086,157265,2025-04-08 23:18:58,1,2025,4,8,23,1,False,False,True,False
TXN_201199,CUST_455,1,644,9197,2025-09-08 11:57:23,0,2025,9,8,11,0,False,False,False,True
TXN_200655,CUST_379,1,611,5227,2025-04-08 16:54:45,0,2025,4,8,16,1,False,False,True,False
TXN_202484,CUST_289,1,2794,13726,2025-11-08 05:47:01,0,2025,11,8,5,5,False,True,False,False
TXN_204116,CUST_399,1,730,8956,2025-02-08 13:34:22,0,2025,2,8,13,5,True,False,False,False
TXN_201554,CUST_480,1,2098,4599,2025-04-08 13:16:25,0,2025,4,8,13,1,False,True,False,False
TXN_202610,CUST_730,0,2216,3215,2025-07-08 16:19:58,1,2025,7,8,16,1,False,False,False,True
TXN_202794,CUST_534,1,661,264767,2025-12-08 14:51:32,1,2025,12,8,14,0,False,False,False,True
TXN_204174,CUST_109,1,2721,5334,2025-02-08 13:51:36,0,2025,2,8,13,5,False,False,False,True
TXN_204828,CUST_164,1,1782,18004,2025-01-08 04:17:55,0,2025,1,8,4,2,True,False,False,False
TXN_201527,CUST_157,1,1566,19231,2025-02-08 00:28:00,0,2025,2,8,0,5,False,True,False,False
TXN_200434,CUST_728,1,78,3013,2025-12-08 18:52:17,0,2025,12,8,18,0,False,True,False,False
TXN_204788,CUST_683,1,2002,5071,2025-11-08 19:38:41,0,2025,11,8,19,5,False,False,True,False
TXN_203648,CUST_355,1,364,12385,2025-04-08 13:42:15,0,2025,4,8,13,1,False,True,False,False
TXN_200413,CUST_753,1,1961,38042,2025-12-08 22:25:24,0,2025,12,8,22,0,False,True,False,False
TXN_201856,CUST_141,1,1594,7889,2025-01-08 19:02:45,0,2025,1,8,19,2,False,False,True,False
TXN_202519,CUST_679,1,1739,3440,2025-09-08 02:11:00,0,2025,9,8,2,0,True,False,False,False
TXN_200216,CUST_483,1,890,13865,2025-10-08 15:01:55,0,2025,10,8,15,2,False,True,False,False
TXN_201713,CUST_620,0,664,6946,2025-11-08 18:21:44,0,2025,11,8,18,5,False,False,False,True
TXN_201469,CUST_662,1,1644,9388,2025-12-08 10:21:14,0,2025,12,8,10,0,False,True,False,False
TXN_201284,CUST_603,1,1061,9335,2025-10-08 06:16:21,0,2025,10,8,6,2,False,False,False,True
TXN_202196,CUST_545,1,2440,9510,2025-06-08 22:48:43,0,2025,6,8,22,6,False,False,False,True
TXN_204812,CUST_398,1,2995,8457,2025-07-08 09:22:10,0,2025,7,8,9,1,False,False,False,True
TXN_202461,CUST_799,1,2228,42687,2025-10-08 20:09:06,0,2025,10,8,20,2,False,False,False,True
TXN_203922,CUST_610,0,2455,12342,2025-09-08 03:58:19,1,2025,9,8,3,0,False,True,False,False
TXN_200199,CUST_599,1,902,12215,2025-03-08 18:17:31,0,2025,3,8,18,5,True,False,False,False
TXN_204864,CUST_660,1,1460,218702,2025-02-08 12:01:45,0,2025,2,8,12,5,False,False,False,True
TXN_201515,CUST_570,1,1182,10446,2025-03-08 04:07:10,0,2025,3,8,4,5,False,True,False,False
TXN_204132,CUST_326,1,420,19750,2025-08-08 03:46:05,0,2025,8,8,3,4,False,True,False,False
TXN_203361,CUST_255,0,2803,11781,2025-03-08 01:16:58,0,2025,3,8,1,5,False,False,True,False
TXN_200538,CUST_213,1,28,3938,2025-03-08 13:17:41,0,2025,3,8,13,5,False,True,False,False
TXN_201577,CUST_457,1,969,5772,2025-06-08 00:17:19,0,2025,6,8,0,6,False,False,False,True
TXN_203570,CUST_265,1,839,194397,2025-02-08 05:03:45,0,2025,2,8,5,5,True,False,False,False
TXN_201854,CUST_298,1,2191,8051,2025-01-08 13:26:39,0,2025,1,8,13,2,False,True,False,False
TXN_204484,CUST_599,1,2685,9834,2025-06-08 06:04:41,0,2025,6,8,6,6,False,True,False,False
TXN_203872,CUST_212,1,654,12028,2025-10-08 05:36:25,0,2025,10,8,5,2,False,True,False,False
TXN_202106,CUST_665,1,2764,288342,2025-11-08 11:13:55,0,2025,11,8,11,5,False,True,False,False
TXN_200873,CUST_294,1,528,4144,2025-08-08 00:15:21,0,2025,8,8,0,4,False,False,True,False
TXN_203826,CUST_565,1,2419,12283,2025-07-08 04:56:28,0,2025,7,8,4,1,False,True,False,False
TXN_200176,CUST_225,1,296,6251,2025-12-08 07:17:54,0,2025,12,8,7,0,False,True,False,False
TXN_204350,CUST_725,1,277,10073,2025-08-08 18:55:06,0,2025,8,8,18,4,False,True,False,False
TXN_202448,CUST_144,1,543,14947,2025-11-08 23:26:34,0,2025,11,8,23,5,False,False,False,True
TXN_200815,CUST_523,1,245,6701,2025-05-08 22:31:05,0,2025,5,8,22,3,False,True,False,False
TXN_202344,CUST_465,1,1634,262935,2025-09-08 20:14:44,0,2025,9,8,20,0,False,True,False,False
TXN_204163,CUST_675,1,1051,12428,2025-07-08 21:22:52,0,2025,7,8,21,1,False,False,False,True
TXN_202840,CUST_358,1,324,17243,2025-09-08 16:15:48,0,2025,9,8,16,0,False,True,False,False
TXN_203967,CUST_563,1,2165,4986,2025-07-08 01:44:37,0,2025,7,8,1,1,False,False,False,True
TXN_202231,CUST_780,1,1620,12291,2025-07-08 08:14:19,0,2025,7,8,8,1,True,False,False,False
TXN_202182,CUST_650,1,201,6078,2025-02-08 13:21:53,0,2025,2,8,13,5,False,False,False,True
TXN_201608,CUST_503,1,2218,220037,2025-02-08 06:31:21,0,2025,2,8,6,5,True,False,False,False
